City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Pune,2018-04-11,72.54809248554912,95.12923076923077,9.893188405797103,6.715507246376811,32.08,1.01,0.743529411764706,5.961449275362319,95.0,Satisfactory
Pune,2018-04-12,72.86115606936416,83.16076923076923,9.817826086956522,6.702608695652174,29.77,0.89,0.651764705882353,5.931739130434782,83.0,Satisfactory
Pune,2018-04-13,73.1742196531792,71.1923076923077,9.742463768115943,6.6897101449275365,31.78,0.92,0.56,5.902028985507246,73.0,Satisfactory
Pune,2018-04-14,73.48728323699422,59.223846153846154,9.667101449275364,6.676811594202898,28.35,0.88,0.5936363636363637,5.87231884057971,73.0,Satisfactory
Pune,2018-04-15,73.80034682080924,47.255384615384614,9.591739130434783,6.663913043478261,32.29,0.87,0.6272727272727273,5.8426086956521734,74.0,Satisfactory
Pune,2018-04-16,74.11341040462428,35.286923076923074,9.516376811594204,6.651014492753623,29.89,0.94,0.660909090909091,5.812898550724637,74.0,Satisfactory
Pune,2018-04-17,74.4264739884393,23.31846153846155,9.441014492753624,6.6381159420289855,33.71,0.97,0.6945454545454546,5.783188405797101,74.0,Satisfactory
Pune,2018-04-18,74.73953757225433,11.35,9.365652173913045,6.625217391304348,29.97,0.92,0.7281818181818183,5.7534782608695645,75.0,Satisfactory
Pune,2018-04-19,75.05260115606936,14.419130434782609,9.290289855072464,6.61231884057971,32.03,0.93,0.761818181818182,5.723768115942029,75.0,Satisfactory
Pune,2018-04-20,75.36566473988438,17.488260869565217,9.214927536231885,6.599420289855073,30.05,0.89,0.7954545454545455,5.694057971014493,75.0,Satisfactory
Pune,2018-04-21,75.67872832369942,20.557391304347824,9.139565217391306,6.5865217391304345,29.62,0.86,0.8290909090909091,5.664347826086956,76.0,Satisfactory
Pune,2018-04-22,75.99179190751445,23.626521739130435,9.064202898550725,6.573623188405797,32.74,0.91,0.8627272727272728,5.63463768115942,76.0,Satisfactory
Pune,2018-04-23,76.30485549132948,26.695652173913047,8.988840579710146,6.56072463768116,31.42,0.96,0.8963636363636365,5.604927536231884,76.0,Satisfactory
Pune,2018-04-24,76.6179190751445,29.764782608695654,8.913478260869566,6.547826086956522,31.83,0.91,0.93,5.5752173913043475,77.0,Satisfactory
Pune,2018-04-25,76.93098265895952,32.83391304347826,8.838115942028987,6.5349275362318835,34.18,0.92,0.9636363636363637,5.545507246376811,77.0,Satisfactory
Pune,2018-04-26,77.24404624277456,35.90304347826087,8.762753623188408,6.522028985507246,33.19,0.96,0.9972727272727273,5.515797101449275,77.0,Satisfactory
Pune,2018-04-27,77.5571098265896,38.97217391304348,8.687391304347827,6.509130434782609,35.54,1.0,1.030909090909091,5.4860869565217385,78.0,Satisfactory
Pune,2018-04-28,77.87017341040462,42.04130434782609,8.612028985507248,6.496231884057971,41.16,0.98,1.0645454545454545,5.456376811594202,78.0,Satisfactory
Pune,2018-04-29,78.18323699421964,45.1104347826087,8.536666666666667,6.483333333333333,41.34,0.89,1.0981818181818181,5.426666666666666,78.0,Satisfactory
Pune,2018-04-30,78.49630057803468,48.17956521739131,8.461304347826088,6.470434782608695,30.41,0.87,1.1318181818181818,5.39695652173913,78.0,Satisfactory
Pune,2018-05-01,78.80936416184971,51.248695652173915,8.385942028985509,6.457536231884058,30.62,0.88,1.1654545454545455,5.367246376811594,79.0,Satisfactory
Pune,2018-05-02,79.12242774566474,54.31782608695653,8.310579710144928,6.444637681159421,33.3,0.87,1.1990909090909092,5.337536231884058,79.0,Satisfactory
Pune,2018-05-03,79.43549132947976,57.38695652173914,8.23521739130435,6.431739130434782,31.66,0.93,1.232727272727273,5.3078260869565215,79.0,Satisfactory
Pune,2018-05-04,79.74855491329478,60.456086956521744,8.159855072463769,6.418840579710144,32.73,1.02,1.2663636363636366,5.278115942028985,80.0,Satisfactory
Pune,2018-05-05,80.06161849710982,63.52521739130435,8.08449275362319,6.405942028985507,44.8,1.02,1.3,5.248405797101449,80.0,Satisfactory
Pune,2018-05-06,80.37468208092486,66.59434782608696,8.009130434782609,6.39304347826087,41.67,0.95,1.228888888888889,5.2186956521739125,80.0,Satisfactory
Pune,2018-05-07,80.68774566473988,69.66347826086957,7.93376811594203,6.380144927536232,35.78,0.98,1.1577777777777778,5.188985507246376,81.0,Satisfactory
Pune,2018-05-08,81.0008092485549,72.73260869565217,7.858405797101451,6.367246376811594,36.41,0.98,1.0866666666666667,5.15927536231884,81.0,Satisfactory
Pune,2018-05-09,81.31387283236994,75.80173913043478,7.78304347826087,6.354347826086956,29.51,1.02,1.0155555555555555,5.1295652173913036,81.0,Satisfactory
Pune,2018-05-10,81.62693641618496,78.87086956521739,7.707681159420291,6.341449275362319,24.79,1.04,0.9444444444444444,5.099855072463767,82.0,Satisfactory
Pune,2018-05-11,81.94,81.94,7.63231884057971,6.328550724637681,22.63,0.93,0.8733333333333334,5.070144927536232,82.0,Satisfactory
Pune,2018-05-12,54.3,54.3,7.5569565217391315,6.315652173913043,21.73,0.7,0.8022222222222223,5.0404347826086955,54.0,Satisfactory
Pune,2018-05-13,76.496,63.51333333333333,7.4815942028985525,6.302753623188406,25.17,1.04,0.7311111111111112,5.010724637681159,76.0,Satisfactory
Pune,2018-05-14,98.69200000000001,72.72666666666666,7.406231884057972,6.289855072463768,24.86,1.02,0.66,4.981014492753623,99.0,Satisfactory
Pune,2018-05-15,120.888,81.94,7.330869565217393,6.27695652173913,23.64,1.09,0.58,4.9513043478260865,121.0,Moderate
Pune,2018-05-16,143.084,126.215,7.255507246376812,6.264057971014493,23.39,1.11,1.0883333333333334,4.92159420289855,143.0,Moderate
Pune,2018-05-17,165.28,170.49,7.180144927536233,6.251159420289855,20.98,1.05,1.5966666666666667,4.891884057971014,170.0,Moderate
Pune,2018-05-18,163.89,165.28,7.104782608695652,6.238260869565217,21.66,1.07,2.105,4.862173913043478,165.0,Moderate
Pune,2018-05-19,82.27,83.69,7.029420289855073,6.225362318840579,22.75,1.02,2.6133333333333333,4.832463768115941,84.0,Satisfactory
Pune,2018-05-20,80.34961538461538,82.46192307692307,6.954057971014494,6.212463768115942,26.24,0.96,3.1216666666666666,4.802753623188405,82.0,Satisfactory
Pune,2018-05-21,78.42923076923077,81.23384615384614,6.8786956521739135,6.199565217391305,24.78,1.1,3.63,4.773043478260869,81.0,Satisfactory
Pune,2018-05-22,76.50884615384615,80.00576923076923,6.803333333333335,6.1866666666666665,23.32,1.1,4.138333333333333,4.743333333333333,80.0,Satisfactory
Pune,2018-05-23,74.58846153846153,78.7776923076923,6.727971014492754,6.173768115942028,24.96,1.06,4.6466666666666665,4.713623188405797,79.0,Satisfactory
Pune,2018-05-24,72.66807692307692,77.54961538461538,6.652608695652175,6.160869565217391,25.24,1.09,5.154999999999999,4.6839130434782605,78.0,Satisfactory
Pune,2018-05-25,70.7476923076923,76.32153846153847,6.577246376811596,6.147971014492754,25.57,1.08,5.663333333333333,4.654202898550724,76.0,Satisfactory
Pune,2018-05-26,68.82730769230768,75.09346153846154,6.501884057971015,6.1350724637681155,25.32,1.15,6.171666666666667,4.624492753623188,75.0,Satisfactory
Pune,2018-05-27,66.90692307692308,73.86538461538461,6.426521739130436,6.122173913043478,35.24,1.1,6.68,4.594782608695652,74.0,Satisfactory
Pune,2018-05-28,64.98653846153846,72.63730769230769,6.351159420289855,6.10927536231884,24.54,1.11,7.188333333333333,4.565072463768115,73.0,Satisfactory
Pune,2018-05-29,63.066153846153846,71.40923076923076,6.275797101449276,6.096376811594203,23.81,1.06,7.696666666666666,4.535362318840579,71.0,Satisfactory
Pune,2018-05-30,61.14576923076923,70.18115384615385,6.200434782608696,6.0834782608695654,24.23,1.1,8.205,4.505652173913043,70.0,Satisfactory
Pune,2018-05-31,59.22538461538461,68.95307692307692,6.125072463768117,6.070579710144927,23.61,1.15,8.713333333333333,4.475942028985506,69.0,Satisfactory
Pune,2018-06-01,57.305,67.725,6.049710144927538,6.057681159420289,25.09,1.09,9.221666666666666,4.44623188405797,68.0,Satisfactory
Pune,2018-06-02,55.38461538461539,66.49692307692308,5.974347826086957,6.044782608695652,24.75,1.06,9.729999999999999,4.4165217391304346,66.0,Satisfactory
Pune,2018-06-03,53.46423076923077,65.26884615384616,5.898985507246378,6.0318840579710145,25.36,0.97,10.238333333333333,4.386811594202898,65.0,Satisfactory
Pune,2018-06-04,51.543846153846154,64.04076923076923,5.823623188405797,6.018985507246377,24.86,1.04,10.746666666666666,4.357101449275362,64.0,Satisfactory
Pune,2018-06-05,49.62346153846154,62.8126923076923,5.748260869565218,6.006086956521739,24.63,1.11,11.254999999999999,4.327391304347826,63.0,Satisfactory
Pune,2018-06-06,47.70307692307692,61.58461538461538,5.672898550724639,5.993188405797101,25.28,1.09,11.763333333333334,4.297681159420289,62.0,Satisfactory
Pune,2018-06-07,45.78269230769231,60.35653846153846,5.5975362318840585,5.9802898550724635,22.82,1.11,12.271666666666667,4.267971014492753,60.0,Satisfactory
Pune,2018-06-08,43.862307692307695,59.128461538461536,5.5221739130434795,5.967391304347826,22.8,1.07,12.78,4.238260869565217,59.0,Satisfactory
Pune,2018-06-09,41.941923076923075,57.90038461538461,5.446811594202899,5.954492753623188,23.88,1.05,13.288333333333332,4.20855072463768,58.0,Satisfactory
Pune,2018-06-10,40.02153846153846,56.67230769230769,5.37144927536232,5.941594202898551,24.87,1.04,13.796666666666665,4.178840579710144,57.0,Satisfactory
Pune,2018-06-11,38.10115384615385,55.44423076923077,5.296086956521741,5.9286956521739125,24.91,1.07,14.305,4.149130434782608,55.0,Satisfactory
Pune,2018-06-12,36.18076923076923,54.216153846153844,5.22072463768116,5.915797101449275,24.51,1.09,14.813333333333333,4.119420289855071,54.0,Satisfactory
Pune,2018-06-13,34.260384615384616,52.98807692307692,5.145362318840581,5.902898550724638,24.32,1.11,15.321666666666665,4.089710144927536,53.0,Satisfactory
Pune,2018-06-14,32.34,51.76,5.07,5.89,23.8,1.11,15.83,4.06,52.0,Satisfactory
Pune,2018-06-15,31.0,73.76,11.29,13.1,23.94,1.08,35.24,9.04,74.0,Satisfactory
Pune,2018-06-16,28.1,63.17,11.49,13.33,24.35,1.04,35.84,9.19,63.0,Satisfactory
Pune,2018-06-17,24.41,42.03,11.37,13.19,24.1,1.01,35.47,9.1,42.0,Good
Pune,2018-06-18,13.67,21.85,10.51,12.19,22.28,1.13,32.8,8.41,33.0,Good
Pune,2018-06-19,20.88,38.49,10.41,12.08,22.07,1.18,32.48,8.33,38.0,Good
Pune,2018-06-20,41.01,85.95,10.62,12.32,22.52,1.17,33.15,8.5,86.0,Satisfactory
Pune,2018-06-21,33.02,65.33,10.0,11.6,20.69,1.11,31.2,8.0,65.0,Satisfactory
Pune,2018-06-22,30.13,56.34,9.9,11.49,20.96,1.08,30.89,7.92,56.0,Satisfactory
Pune,2018-06-23,24.91,36.62,9.97,11.57,21.14,1.03,31.12,7.98,37.0,Good
Pune,2018-06-24,19.87,30.21,10.09,11.71,21.4,0.99,31.49,8.07,31.0,Good
Pune,2018-06-25,23.04,35.5,10.02,11.63,21.25,1.05,31.25,8.02,36.0,Good
Pune,2018-06-26,27.49,46.55,10.13,11.75,21.47,1.06,31.59,8.1,47.0,Good
Pune,2018-06-27,32.3,63.43,10.04,11.65,21.28,1.02,31.32,8.03,63.0,Satisfactory
Pune,2018-06-28,27.59,50.36,10.09,11.71,21.4,1.05,31.49,8.07,50.0,Good
Pune,2018-06-29,29.96,48.99,10.13,11.75,21.47,1.06,31.6,8.1,49.0,Good
Pune,2018-06-30,25.92,49.34,9.95,11.54,21.09,1.06,31.04,7.96,49.0,Good
Pune,2018-07-01,23.63,43.88,10.09,11.7,21.39,1.02,31.47,8.07,44.0,Good
Pune,2018-07-02,20.75,34.25,9.76,11.32,20.69,1.05,30.45,7.81,34.0,Good
Pune,2018-07-03,22.74,40.85,9.6,11.14,20.35,1.05,29.95,7.68,41.0,Good
Pune,2018-07-04,19.66,38.21,9.8,11.37,20.78,1.05,30.58,7.84,38.0,Good
Pune,2018-07-05,19.8,24.82,10.23,11.87,21.68,1.15,31.9,8.19,32.0,Good
Pune,2018-07-06,27.54,45.87,10.28,11.92,21.79,1.11,32.07,8.22,46.0,Good
Pune,2018-07-07,20.18,31.73,10.1,11.71,21.41,1.06,31.5,8.08,32.0,Good
Pune,2018-07-08,18.87,27.37,9.61,11.14,20.36,1.03,29.97,7.68,30.0,Good
Pune,2018-07-09,26.79,43.36,9.66,11.2,20.48,1.13,30.14,7.73,43.0,Good
Pune,2018-07-10,23.17,33.95,9.69,11.24,20.55,1.16,29.98,7.75,34.0,Good
Pune,2018-07-11,25.58,43.82,9.57,11.1,20.28,1.09,29.84,7.65,44.0,Good
Pune,2018-07-12,23.71,32.83,9.61,11.15,20.38,1.13,29.99,7.69,33.0,Good
Pune,2018-07-13,26.13,35.7,9.6,11.14,20.36,1.13,29.96,7.68,36.0,Good
Pune,2018-07-14,23.57,43.61,9.56,11.09,20.26,1.11,29.82,7.65,44.0,Good
Pune,2018-07-15,18.0,23.96,9.39,10.9,19.92,1.07,29.31,7.52,29.0,Good
Pune,2018-07-16,19.1,20.37,9.34,10.83,19.8,1.15,29.12,7.47,29.0,Good
Pune,2018-07-17,20.26,26.92,9.52,11.04,20.18,1.17,29.71,7.62,30.0,Good
Pune,2018-07-18,21.29,28.36,9.43,10.94,19.99,1.13,29.41,7.54,29.0,Good
Pune,2018-07-19,23.24,35.15,9.39,10.89,19.9,1.15,29.29,7.51,35.0,Good
Pune,2018-07-20,20.33,29.15,9.25,10.73,19.6,1.1,28.85,7.4,29.0,Good
Pune,2018-07-21,26.47,39.61,9.24,10.71,19.58,1.08,28.82,7.39,40.0,Good
Pune,2018-07-22,23.3,33.0,9.4,10.9,19.92,1.06,29.2,7.52,33.0,Good
Pune,2018-07-23,24.9,42.83,9.67,11.22,20.51,1.11,30.07,7.74,43.0,Good
Pune,2018-07-24,21.34,38.93,9.54,11.06,20.22,1.1,29.76,7.63,39.0,Good
Pune,2018-07-25,26.21,63.93,9.16,10.62,19.41,1.05,28.57,7.33,64.0,Satisfactory
Pune,2018-07-26,25.28,58.9,9.15,10.61,19.4,1.07,28.55,7.32,59.0,Satisfactory
Pune,2018-07-27,25.89,63.72,9.21,10.69,19.53,1.11,28.75,7.37,64.0,Satisfactory
Pune,2018-07-28,26.25,63.58,9.28,10.76,19.67,1.1,28.95,7.42,64.0,Satisfactory
Pune,2018-07-29,29.12,69.12,9.17,10.64,19.44,1.07,28.61,7.34,69.0,Satisfactory
Pune,2018-07-30,26.14,62.81,9.26,10.74,19.63,1.11,28.88,7.41,63.0,Satisfactory
Pune,2018-07-31,32.43,83.1,9.77,11.34,20.72,1.09,30.49,7.82,83.0,Satisfactory
Pune,2018-08-01,35.79,86.25,8.98,10.42,19.04,1.07,28.01,7.19,86.0,Satisfactory
Pune,2018-08-02,33.22,64.33,8.95,10.38,18.87,1.08,27.93,7.16,64.0,Satisfactory
Pune,2018-08-03,23.83,38.26,9.02,10.47,19.13,1.05,28.15,7.22,38.0,Good
Pune,2018-08-04,21.99,37.08,9.16,10.62,19.19,1.07,28.57,7.32,37.0,Good
Pune,2018-08-05,25.8,52.63,8.92,10.34,18.9,1.01,27.82,7.13,53.0,Satisfactory
Pune,2018-08-06,24.58,48.51,8.99,10.43,19.06,1.04,28.06,7.19,49.0,Good
Pune,2018-08-07,22.55,47.46,9.1,10.56,19.3,1.08,28.4,7.28,47.0,Good
Pune,2018-08-08,24.21,46.72,9.01,10.46,19.11,1.09,28.12,7.21,47.0,Good
Pune,2018-08-09,20.87,30.54,8.75,10.15,18.55,1.02,27.31,7.0,31.0,Good
Pune,2018-08-10,26.02,38.0,8.79,10.2,18.58,1.08,27.44,7.04,38.0,Good
Pune,2018-08-11,18.23,31.69,8.92,10.35,18.91,1.02,27.83,7.14,32.0,Good
Pune,2018-08-12,18.47,29.17,8.8,10.21,18.66,1.0,27.47,7.04,29.0,Good
Pune,2018-08-13,17.3,17.24,8.69,10.08,18.42,1.08,27.12,6.95,27.0,Good
Pune,2018-08-14,26.84,31.31,8.93,10.35,18.33,1.02,27.85,7.14,31.0,Good
Pune,2018-08-15,21.46,34.5,8.61,9.99,18.25,0.99,26.86,6.89,34.0,Good
Pune,2018-08-16,22.42,29.44,8.57,9.94,18.16,1.03,26.73,6.85,29.0,Good
Pune,2018-08-17,22.0,29.58,8.57,9.95,18.18,1.07,26.75,6.86,30.0,Good
Pune,2018-08-18,18.54,20.8,8.81,10.23,18.69,1.12,27.5,7.05,28.0,Good
Pune,2018-08-19,18.16,23.45,8.58,9.95,18.18,1.04,26.76,6.86,27.0,Good
Pune,2018-08-20,21.55,21.17,8.63,10.01,18.23,1.1,26.91,6.9,27.0,Good
Pune,2018-08-21,21.09,19.04,8.68,10.07,18.4,1.18,27.08,6.94,27.0,Good
Pune,2018-08-22,19.68,20.52,8.63,10.01,18.26,1.12,26.93,6.9,27.0,Good
Pune,2018-08-23,20.67,27.82,8.63,10.01,18.3,1.16,26.94,6.91,28.0,Good
Pune,2018-08-24,17.25,26.08,8.57,9.94,26.75,18.17,1.09,6.86,27.0,Good
Pune,2018-08-25,18.26,20.35,8.64,10.02,26.95,18.29,1.09,6.91,27.0,Good
Pune,2018-08-26,16.07,14.16,8.67,10.05,27.04,18.37,1.05,6.93,27.0,Good
Pune,2018-08-27,23.01,36.54,8.82,10.23,27.51,18.69,1.13,7.05,37.0,Good
Pune,2018-08-28,24.6,42.68,8.67,10.05,27.04,18.37,1.15,6.93,43.0,Good
Pune,2018-08-29,25.33,57.7,25.44,24.88,39.33,30.16,1.13,15.8,58.0,Satisfactory
Pune,2018-08-30,29.05,64.56,25.06,29.07,38.21,37.73,0.98,19.26,65.0,Satisfactory
Pune,2018-08-31,23.71,57.45,8.78,10.19,27.39,18.62,1.0,7.03,57.0,Satisfactory
Pune,2018-09-01,23.98,49.52,8.96,10.39,27.94,18.83,1.01,7.17,50.0,Good
Pune,2018-09-02,18.04,25.89,8.98,10.42,28.03,19.04,0.97,7.19,28.0,Good
Pune,2018-09-03,19.5,30.76,9.38,10.88,29.24,19.63,1.04,7.5,31.0,Good
Pune,2018-09-04,23.04,44.93,9.76,11.32,29.74,19.82,1.02,7.81,45.0,Good
Pune,2018-09-05,23.54,53.03,13.25,15.37,41.14,27.21,1.03,10.6,53.0,Satisfactory
Pune,2018-09-06,23.37,53.63,8.63,10.01,26.91,18.26,1.01,6.9,54.0,Satisfactory
Pune,2018-09-07,21.88,44.68,8.89,10.31,27.73,18.72,1.02,7.11,45.0,Good
Pune,2018-09-08,24.75,54.14,8.78,10.18,27.39,18.49,1.0,7.02,54.0,Satisfactory
Pune,2018-09-09,24.41,50.59,8.82,10.23,27.51,18.68,1.0,7.05,51.0,Satisfactory
Pune,2018-09-10,24.18,49.19,8.78,10.18,27.38,18.6,1.02,7.02,49.0,Good
Pune,2018-09-11,32.77,65.79,8.84,10.25,27.58,18.74,1.05,7.07,66.0,Satisfactory
Pune,2018-09-12,31.37,59.76,8.68,10.07,27.08,18.4,1.05,6.94,60.0,Satisfactory
Pune,2018-09-13,21.5,33.5,8.53,9.9,26.62,18.09,1.02,6.83,34.0,Good
Pune,2018-09-14,17.45,34.03,8.77,10.17,27.35,18.58,1.04,7.01,34.0,Good
Pune,2018-09-15,17.62,36.27,8.77,10.18,27.37,18.6,1.1,7.02,36.0,Good
Pune,2018-09-16,17.81,36.3,8.57,9.94,26.73,18.16,1.08,6.85,36.0,Good
Pune,2018-09-17,26.8,48.66,10.47,12.14,32.66,20.88,1.01,8.37,49.0,Good
Pune,2018-09-18,28.88,61.9,8.83,10.24,27.55,18.7,1.02,7.06,62.0,Satisfactory
Pune,2018-09-19,33.48,63.82,9.3,10.79,28.96,19.33,1.12,7.44,64.0,Satisfactory
Pune,2018-09-20,41.59,82.49,10.06,11.67,31.38,20.6,1.11,8.06,82.0,Satisfactory
Pune,2018-09-21,44.96,86.42,11.55,13.39,36.03,21.32,1.08,9.24,86.0,Satisfactory
Pune,2018-09-22,42.58,85.71,10.89,12.63,33.97,21.0,1.06,8.71,86.0,Satisfactory
Pune,2018-09-23,36.68,73.24,10.78,12.5,33.61,19.38,1.03,8.62,73.0,Satisfactory
Pune,2018-09-24,34.28,78.7,8.73,10.13,27.25,18.47,1.08,6.99,79.0,Satisfactory
Pune,2018-09-25,42.46,83.93,8.74,10.14,27.27,18.53,1.08,6.99,84.0,Satisfactory
Pune,2018-09-26,49.75,97.97,9.29,10.77,28.96,19.56,1.21,7.43,98.0,Satisfactory
Pune,2018-09-27,46.78,83.17,8.81,10.22,27.48,18.66,1.24,7.05,83.0,Satisfactory
Pune,2018-09-28,47.93,86.86,8.96,10.4,27.97,18.94,1.21,7.17,87.0,Satisfactory
Pune,2018-09-29,45.42,73.67,8.55,9.91,26.67,18.09,1.16,6.84,74.0,Satisfactory
Pune,2018-09-30,49.9,83.61,8.7,10.09,27.15,18.44,1.21,6.96,84.0,Satisfactory
Pune,2018-10-01,48.89,85.09,8.65,10.04,27.0,18.34,1.24,6.92,85.0,Satisfactory
Pune,2018-10-02,47.39,79.32,8.71,10.1,27.16,18.46,1.23,6.96,79.0,Satisfactory
Pune,2018-10-03,42.45,75.37,8.39,9.73,26.18,17.38,1.22,6.72,75.0,Satisfactory
Pune,2018-10-04,39.29,68.54,8.57,9.94,26.74,18.05,1.24,6.86,69.0,Satisfactory
Pune,2018-10-05,47.79,88.21,8.69,10.08,27.1,18.41,1.37,6.95,88.0,Satisfactory
Pune,2018-10-06,60.51,120.48,8.64,10.03,26.96,18.32,1.48,6.91,120.0,Moderate
Pune,2018-10-07,59.53,108.93,8.77,10.17,27.36,18.59,1.3,7.02,109.0,Moderate
Pune,2018-10-08,60.72,112.72,8.69,10.09,27.13,18.43,1.34,6.96,113.0,Moderate
Pune,2018-10-09,54.53,96.81,8.81,10.22,27.48,18.67,1.24,7.05,97.0,Satisfactory
Pune,2018-10-10,67.13,110.05,8.88,10.3,27.71,18.83,1.21,7.11,110.0,Moderate
Pune,2018-10-11,67.75,113.03,8.89,10.31,27.73,18.84,1.19,7.11,113.0,Moderate
Pune,2018-10-12,68.21,122.33,9.66,11.2,29.29,20.05,1.24,7.73,122.0,Moderate
Pune,2018-10-13,60.16,117.95,8.32,9.66,25.97,17.64,1.17,6.66,118.0,Moderate
Pune,2018-10-14,56.7,112.77,8.55,9.92,26.68,18.13,1.17,6.84,113.0,Moderate
Pune,2018-10-15,64.3,131.41,8.17,9.48,25.49,17.28,1.39,6.54,131.0,Moderate
Pune,2018-10-16,60.39,117.11,8.73,10.13,27.23,18.51,1.35,6.98,117.0,Moderate
Pune,2018-10-17,52.62,94.58,8.61,9.99,26.86,18.25,1.17,6.89,95.0,Satisfactory
Pune,2018-10-18,48.62,71.65,8.49,9.85,26.49,18.0,1.12,6.79,72.0,Satisfactory
Pune,2018-10-19,48.81,75.21,8.76,10.16,27.32,18.56,1.21,7.0,75.0,Satisfactory
Pune,2018-10-20,55.26,95.79,8.66,10.04,27.02,18.36,1.36,6.93,96.0,Satisfactory
Pune,2018-10-21,55.21,87.68,8.65,10.03,26.97,18.33,1.22,6.92,88.0,Satisfactory
Pune,2018-10-22,58.4,104.62,8.65,10.03,26.98,18.33,1.25,6.92,105.0,Moderate
Pune,2018-10-23,57.11,104.57,8.66,10.04,26.99,18.35,1.26,6.92,105.0,Moderate
Pune,2018-10-24,58.5,123.45,9.0,10.44,28.06,18.83,1.39,7.2,123.0,Moderate
Pune,2018-10-25,52.53,96.42,8.97,10.41,27.99,18.98,1.18,7.18,96.0,Satisfactory
Pune,2018-10-26,63.98,127.99,8.73,10.13,27.24,18.51,1.41,6.99,128.0,Moderate
Pune,2018-10-27,62.38,126.02,8.75,10.16,27.31,18.56,1.42,7.0,126.0,Moderate
Pune,2018-10-28,54.48,94.47,11.49,13.33,35.83,21.54,1.3,9.19,94.0,Satisfactory
Pune,2018-10-29,57.35,122.31,9.27,10.75,28.92,19.65,1.36,7.42,122.0,Moderate
Pune,2018-10-30,60.55,120.54,8.97,10.4,27.98,19.01,1.42,7.17,121.0,Moderate
Pune,2018-10-31,78.99,159.51,8.98,10.42,28.02,19.02,1.66,7.18,160.0,Moderate
Pune,2018-11-01,64.53,126.02,16.03,44.51,55.15,56.03,1.5,7.16,126.0,Moderate
Pune,2018-11-02,58.38,113.26,16.95,36.54,63.28,59.43,1.46,7.18,113.0,Moderate
Pune,2018-11-03,43.44,77.89,21.17,19.16,64.09,36.09,1.26,7.36,78.0,Satisfactory
Pune,2018-11-04,32.69,47.47,33.66,25.25,78.3,44.64,1.16,7.07,78.0,Satisfactory
Pune,2018-11-05,35.09,54.08,39.88,29.91,87.43,47.55,1.22,7.02,87.0,Satisfactory
Pune,2018-11-06,43.48,65.96,38.0,28.5,89.18,51.18,1.2,7.01,89.0,Satisfactory
Pune,2018-11-07,146.27,125.11,44.76,33.57,103.79,59.03,1.23,6.99,146.0,Moderate
Pune,2018-11-08,82.72,127.02,48.9,36.68,96.6,48.34,1.22,7.08,127.0,Moderate
Pune,2018-11-09,65.29,93.59,45.89,34.42,96.55,50.66,1.2,7.08,97.0,Satisfactory
Pune,2018-11-10,65.62,103.21,47.23,35.42,90.81,50.18,1.28,7.09,103.0,Moderate
Pune,2018-11-11,58.39,85.98,49.55,37.16,87.34,37.8,1.24,7.08,87.0,Satisfactory
Pune,2018-11-12,64.97,103.72,58.56,43.92,96.3,68.37,1.45,7.15,104.0,Moderate
Pune,2018-11-13,61.47,103.32,66.61,49.95,101.92,41.29,1.31,7.0,103.0,Moderate
Pune,2018-11-14,70.57,118.9,65.1,48.82,107.07,63.34,1.46,6.96,119.0,Moderate
Pune,2018-11-15,71.97,128.86,51.43,35.05,103.24,77.16,1.75,7.08,129.0,Moderate
Pune,2018-11-16,64.69,118.33,47.4,28.44,125.67,78.99,1.58,7.12,126.0,Moderate
Pune,2018-11-17,63.32,114.51,49.18,29.51,130.15,81.96,1.59,7.12,130.0,Moderate
Pune,2018-11-18,59.09,92.72,38.09,22.85,101.57,63.48,1.32,7.0,102.0,Moderate
Pune,2018-11-19,61.41,94.64,30.34,18.2,80.9,50.56,1.31,7.3,95.0,Satisfactory
Pune,2018-11-20,62.64,69.3,24.74,14.85,65.98,41.23,1.36,7.06,69.0,Satisfactory
Pune,2018-11-21,61.72,94.32,31.68,19.01,84.5,52.81,1.41,6.94,94.0,Satisfactory
Pune,2018-11-22,86.67,102.88,33.53,20.12,89.41,55.88,1.71,6.8,103.0,Moderate
Pune,2018-11-23,97.43,154.7,40.97,24.58,109.27,68.29,1.8,6.82,155.0,Moderate
Pune,2018-11-24,107.44,173.57,42.01,25.21,111.66,70.02,1.9,6.89,174.0,Moderate
Pune,2018-11-25,84.4,131.45,34.92,20.95,93.12,58.2,1.55,6.87,131.0,Moderate
Pune,2018-11-26,96.34,156.64,40.92,24.55,109.03,68.2,1.81,7.51,157.0,Moderate
Pune,2018-11-27,97.02,160.18,41.48,24.89,110.45,69.14,1.77,10.01,160.0,Moderate
Pune,2018-11-28,88.15,134.04,42.29,21.37,105.59,63.5,1.8,10.13,134.0,Moderate
Pune,2018-11-29,96.02,152.19,50.85,22.88,123.9,73.74,2.26,10.02,152.0,Moderate
Pune,2018-11-30,97.93,152.95,56.89,25.6,131.62,82.48,2.11,10.19,153.0,Moderate
Pune,2018-12-01,99.19,155.96,45.89,20.65,112.43,66.54,2.17,10.0,156.0,Moderate
Pune,2018-12-02,111.07,167.0,45.9,20.65,112.16,66.55,2.12,9.99,167.0,Moderate
Pune,2018-12-03,105.61,158.67,48.36,21.76,118.13,70.13,2.09,10.08,159.0,Moderate
