City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Jodhpur,2018-09-09,61.07,75.54,1.23,8.96,1.43,1.11,8.75,39.5,76.0,Satisfactory
Jodhpur,2018-09-10,26.35,70.16,9.39,11.6,7.77,0.54,7.79,39.95,70.0,Satisfactory
Jodhpur,2018-09-11,32.08,89.41,11.07,14.63,13.33,0.77,7.21,38.56,89.0,Satisfactory
Jodhpur,2018-09-12,26.09,82.96,7.5,17.09,9.72,0.73,8.71,52.02,83.0,Satisfactory
Jodhpur,2018-09-13,40.57,83.16,2.45,17.68,9.95,0.93,7.91,41.35,83.0,Satisfactory
Jodhpur,2018-09-14,52.9,109.5,10.69,20.44,18.15,0.82,9.76,45.23,110.0,Moderate
Jodhpur,2018-09-15,43.35,96.15,15.29,19.9,22.24,1.18,8.21,37.33,96.0,Satisfactory
Jodhpur,2018-09-16,54.42,116.61,17.42,17.56,23.68,1.01,7.44,35.37,117.0,Moderate
Jodhpur,2018-09-17,63.23,133.74,13.73,34.17,30.15,0.98,7.64,45.64,134.0,Moderate
Jodhpur,2018-09-18,53.75,113.94,12.84,31.27,25.13,0.43,7.01,41.01,114.0,Moderate
Jodhpur,2018-09-19,58.84,131.28,59.82,38.01,46.63,0.67,6.58,59.37,131.0,Moderate
Jodhpur,2018-09-20,77.36,155.74,62.64,37.57,69.13,0.92,8.33,50.51,156.0,Moderate
Jodhpur,2018-09-21,98.12,177.96,45.87,41.36,59.35,0.75,9.17,51.0,178.0,Moderate
Jodhpur,2018-09-22,36.54,73.73,9.64,18.1,18.11,1.0,8.41,25.22,74.0,Satisfactory
Jodhpur,2018-09-23,33.97,43.75,7.82,10.78,12.14,1.02,8.55,53.51,54.0,Satisfactory
Jodhpur,2018-09-24,49.57,101.5,5.45,14.85,11.07,0.99,8.7,49.75,102.0,Moderate
Jodhpur,2018-09-25,69.67,138.88,10.48,31.63,15.76,1.02,8.95,49.81,139.0,Moderate
Jodhpur,2018-09-26,73.02,151.44,22.3,27.39,27.84,0.96,9.27,56.45,151.0,Moderate
Jodhpur,2018-09-27,66.85,133.75,28.53,26.37,35.98,0.88,8.76,47.72,134.0,Moderate
Jodhpur,2018-09-28,65.59,133.49,40.62,33.07,44.57,0.67,10.73,38.16,133.0,Moderate
Jodhpur,2018-09-29,65.41,133.16,35.94,37.02,39.88,0.64,9.59,47.94,133.0,Moderate
Jodhpur,2018-09-30,63.1,131.03,18.61,29.93,26.63,0.83,9.83,38.12,131.0,Moderate
Jodhpur,2018-10-01,68.45,143.79,12.46,30.89,24.56,0.9,9.22,50.99,144.0,Moderate
Jodhpur,2018-10-02,70.53,131.04,18.08,29.12,22.09,0.68,9.65,62.58,131.0,Moderate
Jodhpur,2018-10-03,70.54,126.04,18.36,25.5,27.73,0.78,10.55,49.49,126.0,Moderate
Jodhpur,2018-10-04,68.83,134.03,39.75,32.19,46.0,1.03,10.72,56.6,134.0,Moderate
Jodhpur,2018-10-05,87.76,146.29,39.03,42.01,54.93,1.04,10.31,52.75,146.0,Moderate
Jodhpur,2018-10-06,93.46,156.97,74.51,42.68,80.72,1.3,10.1,36.17,157.0,Moderate
Jodhpur,2018-10-07,98.4,162.21,72.48,41.39,77.45,0.94,5.82,32.62,162.0,Moderate
Jodhpur,2018-10-08,84.9,158.59,56.65,52.16,72.54,1.12,9.1,34.22,159.0,Moderate
Jodhpur,2018-10-09,75.55,155.49,20.36,49.26,39.71,1.35,8.46,33.43,155.0,Moderate
Jodhpur,2018-10-10,94.87,249.14,17.07,41.21,23.07,0.92,9.25,45.57,249.0,Poor
Jodhpur,2018-10-11,112.97,219.56,24.85,56.77,46.89,0.83,10.2,28.6,220.0,Poor
Jodhpur,2018-10-12,123.03,248.84,30.21,45.38,42.33,0.74,11.27,36.31,249.0,Poor
Jodhpur,2018-10-13,90.41,181.4,20.51,51.96,37.91,1.34,7.52,42.82,181.0,Moderate
Jodhpur,2018-10-14,101.3,185.72,63.99,52.83,81.09,1.43,8.75,25.72,186.0,Moderate
Jodhpur,2018-10-15,115.98,209.16,56.06,59.37,75.99,1.07,7.14,33.93,209.0,Poor
Jodhpur,2018-10-16,89.36,174.93,28.09,48.95,48.19,1.39,7.06,37.3,175.0,Moderate
Jodhpur,2018-10-17,87.05,177.08,31.92,46.28,50.37,1.17,6.66,51.63,177.0,Moderate
Jodhpur,2018-10-18,88.38,170.74,41.27,42.92,56.08,1.08,6.53,35.89,171.0,Moderate
Jodhpur,2018-10-19,90.67,175.56,36.79,36.42,48.8,1.2,7.98,41.96,176.0,Moderate
Jodhpur,2018-10-20,91.44,201.01,41.11,32.92,50.06,0.99,10.19,50.14,201.0,Poor
Jodhpur,2018-10-21,111.22,202.08,6.61,36.54,23.6,1.04,9.49,75.78,202.0,Poor
Jodhpur,2018-10-22,124.55,214.36,45.08,50.96,60.33,1.34,10.13,50.12,214.0,Poor
Jodhpur,2018-10-23,114.26,235.4,38.34,53.28,52.86,0.95,10.56,70.94,235.0,Poor
Jodhpur,2018-10-24,123.8,218.77,51.2,33.63,56.69,2.03,14.16,61.51,219.0,Poor
Jodhpur,2018-10-25,103.0,209.02,20.39,17.5,19.31,1.65,9.84,68.95,209.0,Poor
Jodhpur,2018-10-26,132.98,233.05,21.32,23.31,37.9,1.15,11.22,71.22,233.0,Poor
Jodhpur,2018-10-27,107.7,202.82,27.31,30.88,29.72,1.27,12.01,39.83,203.0,Poor
Jodhpur,2018-10-28,114.42,185.48,16.66,19.07,28.56,0.99,6.93,39.03,185.0,Moderate
Jodhpur,2018-10-29,123.68,210.78,27.42,47.91,47.41,1.09,9.42,71.91,211.0,Poor
Jodhpur,2018-10-30,156.61,264.06,57.8,56.56,75.84,1.93,9.79,40.8,264.0,Poor
Jodhpur,2018-10-31,141.29,294.97,56.42,42.33,57.36,1.41,9.94,41.67,295.0,Poor
Jodhpur,2018-11-01,169.94,279.67,54.47,40.26,59.06,1.74,11.14,47.65,280.0,Poor
Jodhpur,2018-11-02,204.82,306.91,85.12,58.65,100.18,1.1,14.12,56.63,307.0,Very Poor
Jodhpur,2018-11-03,158.83,264.48,44.25,49.72,63.03,0.83,9.85,60.83,264.0,Poor
Jodhpur,2018-11-04,97.21,210.94,11.95,38.67,30.72,1.06,12.7,45.36,211.0,Poor
Jodhpur,2018-11-05,64.13,167.93,14.24,40.11,28.99,0.99,10.61,55.16,168.0,Moderate
Jodhpur,2018-11-06,115.38,207.9,33.23,40.1,48.22,1.55,11.02,52.3,208.0,Poor
Jodhpur,2018-11-07,182.18,226.05,79.56,45.87,89.76,1.53,19.25,62.07,226.0,Poor
Jodhpur,2018-11-08,283.62,328.83,81.74,53.53,98.29,1.32,27.32,65.39,329.0,Very Poor
Jodhpur,2018-11-09,195.4,333.74,72.1,47.64,84.33,2.05,21.43,58.88,334.0,Very Poor
Jodhpur,2018-11-10,191.56,323.73,109.64,49.66,115.86,1.5,18.15,58.27,324.0,Very Poor
Jodhpur,2018-11-11,174.51,327.54,116.8,41.63,116.96,1.55,13.1,64.46,328.0,Very Poor
Jodhpur,2018-11-12,112.05,264.23,104.66,25.2,100.23,1.34,13.84,41.71,264.0,Poor
Jodhpur,2018-11-13,74.17,198.07,33.26,25.2,43.06,1.28,15.67,57.71,198.0,Moderate
Jodhpur,2018-11-14,109.93,233.74,89.63,55.16,91.37,0.92,15.33,64.08,234.0,Poor
Jodhpur,2018-11-15,132.64,309.27,103.51,22.75,70.17,0.72,13.12,62.54,309.0,Very Poor
Jodhpur,2018-11-16,88.1,249.11,103.61,28.97,67.9,1.0,14.21,70.0,249.0,Poor
Jodhpur,2018-11-17,108.34,258.47,79.48,33.12,70.12,1.57,15.74,71.76,258.0,Poor
Jodhpur,2018-11-18,116.27,265.31,160.46,46.57,143.85,1.56,17.4,63.11,265.0,Poor
Jodhpur,2018-11-19,134.19,302.76,168.06,50.47,158.16,1.45,14.39,59.64,303.0,Very Poor
Jodhpur,2018-11-20,82.78,215.23,153.7,36.72,152.82,0.95,10.73,77.98,215.0,Poor
Jodhpur,2018-11-21,106.87,219.11,106.35,36.06,96.21,1.05,13.26,62.69,219.0,Poor
Jodhpur,2018-11-22,98.37,198.33,29.09,42.21,34.59,1.49,10.35,43.84,198.0,Moderate
Jodhpur,2018-11-23,84.53,173.25,48.19,44.01,56.87,0.95,11.61,27.37,173.0,Moderate
Jodhpur,2018-11-24,98.17,179.79,100.41,34.93,108.01,1.66,17.18,30.09,180.0,Moderate
Jodhpur,2018-11-25,151.06,204.77,108.55,40.55,99.0,1.27,12.65,22.59,205.0,Poor
Jodhpur,2018-11-26,127.63,250.18,64.72,39.49,72.14,1.48,12.73,40.63,250.0,Poor
Jodhpur,2018-11-27,128.52,242.9,180.35,80.7,162.47,1.25,11.67,48.88,243.0,Poor
Jodhpur,2018-11-28,96.5,218.57,147.22,51.31,146.08,1.26,11.31,61.53,219.0,Poor
Jodhpur,2018-11-29,97.77,237.33,124.31,32.42,97.47,1.07,12.83,57.53,237.0,Poor
Jodhpur,2018-11-30,101.75,199.02,146.49,44.25,122.89,1.2,13.99,47.38,199.0,Moderate
Jodhpur,2018-12-01,135.1,260.21,157.21,35.17,133.65,1.22,20.98,70.82,260.0,Poor
Jodhpur,2018-12-02,120.93,230.2,146.11,41.86,123.42,1.0,17.71,92.41,230.0,Poor
Jodhpur,2018-12-03,109.22,220.31,157.43,40.29,134.55,0.9,18.74,80.95,220.0,Poor
Jodhpur,2018-12-04,102.24,207.39,131.81,38.815,113.33000000000001,1.04,20.12,56.86,207.0,Poor
Jodhpur,2018-12-05,108.84,231.89,106.19,37.34,92.11000000000001,0.94,22.81,70.43,232.0,Poor
Jodhpur,2018-12-06,92.56,232.79,80.57000000000001,35.865,70.89,0.87,18.5,46.48,233.0,Poor
Jodhpur,2018-12-07,108.89,221.02,54.95,34.39,49.67,1.4,16.7,58.49,221.0,Poor
Jodhpur,2018-12-08,111.65,234.85,45.650000000000006,34.965,44.195,1.28,7.24,50.19,235.0,Poor
Jodhpur,2018-12-09,131.67,254.51,36.35,35.54,38.72,0.91,8.37,51.15,255.0,Poor
Jodhpur,2018-12-10,134.7,265.48,27.05,36.114999999999995,33.245000000000005,1.3,10.0,53.9,265.0,Poor
Jodhpur,2018-12-11,71.66,169.62,17.75,36.69,27.77,1.12,10.03,71.83,170.0,Moderate
Jodhpur,2018-12-12,120.39,240.64,32.33,42.49,48.67,1.33,10.47,51.37,241.0,Poor
Jodhpur,2018-12-13,75.09,155.6,56.96,51.8,71.24,1.01,11.45,30.79,156.0,Moderate
Jodhpur,2018-12-14,64.23,143.43,47.47,54.84,57.51,0.93,11.31,27.62,143.0,Moderate
Jodhpur,2018-12-15,47.07,103.35,72.57,69.02,84.78,1.08,12.5,23.89,103.0,Moderate
Jodhpur,2018-12-16,58.02,138.97,54.38,56.96,69.55,0.93,11.36,50.9,139.0,Moderate
Jodhpur,2018-12-17,64.48,146.14,66.75,56.43,78.09,0.95,10.87,53.41,146.0,Moderate
Jodhpur,2018-12-18,70.35,143.4,74.26,51.93,81.23,0.96,10.34,62.63,143.0,Moderate
Jodhpur,2018-12-19,103.52,198.59,135.58,49.01,131.9,1.53,13.38,39.53,199.0,Moderate
Jodhpur,2018-12-20,146.43,273.55,206.65,46.64,214.69,1.02,14.58,48.45,274.0,Poor
Jodhpur,2018-12-21,113.26,217.77,120.87,35.46,109.64,1.26,13.89,59.14,218.0,Poor
Jodhpur,2018-12-22,132.9,224.83,107.4,26.95,97.92,1.79,11.55,36.99,225.0,Poor
Jodhpur,2018-12-23,114.59,217.65,67.64,28.04,66.11,1.56,10.24,72.99,218.0,Poor
Jodhpur,2018-12-24,114.6,203.41,37.97,32.38,49.12,1.35,9.57,75.02,203.0,Poor
Jodhpur,2018-12-25,130.45,231.39,41.24,25.63,47.25,1.07,11.27,42.52,231.0,Poor
Jodhpur,2018-12-26,95.89,181.39,54.06,33.74,62.06,1.71,11.77,38.18,181.0,Moderate
Jodhpur,2018-12-27,59.73,153.81,30.73,42.84,30.97,0.6,7.57,40.74,154.0,Moderate
Jodhpur,2018-12-28,142.5,248.08,108.6,24.45,112.37,2.12,12.58,45.58,248.0,Poor
Jodhpur,2018-12-29,142.83,239.61,106.96,20.8,85.58,1.07,11.95,34.62,240.0,Poor
Jodhpur,2018-12-30,128.21,229.43,89.19,20.88,82.78,1.51,7.2,26.48,229.0,Poor
Jodhpur,2018-12-31,120.0,225.17,82.26,24.96,79.41,1.24,6.59,43.05,225.0,Poor
Jodhpur,2019-01-01,133.2,234.94,102.7,32.58,98.34,1.08,9.67,52.56,235.0,Poor
Jodhpur,2019-01-02,159.75,274.77,116.4,39.39,115.85,1.07,6.47,36.7,275.0,Poor
Jodhpur,2019-01-03,107.14,197.58,50.23,38.22,60.29,2.1,8.22,38.0,198.0,Moderate
Jodhpur,2019-01-04,143.78,311.17,113.03,38.37,97.64,1.01,14.35,39.38,311.0,Very Poor
Jodhpur,2019-01-05,140.98,254.68,95.46,32.65,95.1,2.68,8.3,46.46,255.0,Poor
Jodhpur,2019-01-06,156.62,218.49,73.82,54.33,92.43,2.15,6.38,52.55,218.0,Poor
Jodhpur,2019-01-07,93.99,155.94,69.46,48.97,80.07,2.02,8.0,42.07,156.0,Moderate
Jodhpur,2019-01-08,66.89,141.05,42.46,40.59,49.97,1.53,7.1,31.59,141.0,Moderate
Jodhpur,2019-01-09,82.16,167.25,50.49,38.53,68.94,2.09,6.95,30.57,167.0,Moderate
Jodhpur,2019-01-10,118.75,249.76,101.53,37.75,102.67,1.75,9.83,24.63,250.0,Poor
Jodhpur,2019-01-11,158.33,320.52,114.33,33.14,107.0,2.61,11.64,22.66,321.0,Very Poor
Jodhpur,2019-01-12,89.92,195.93,50.3,39.52,63.72,1.37,12.87,46.93,196.0,Moderate
Jodhpur,2019-01-13,113.1,228.49,45.81,32.7,54.7,1.29,12.43,64.64,228.0,Poor
Jodhpur,2019-01-14,71.66,147.12,39.32,34.73,48.99,1.0,12.05,44.39,147.0,Moderate
Jodhpur,2019-01-15,66.2,153.72,56.56,28.2,55.08,1.25,12.21,42.42,154.0,Moderate
Jodhpur,2019-01-16,118.61,251.15,85.83,26.88,78.86,2.32,11.92,42.84,251.0,Poor
Jodhpur,2019-01-17,110.9,222.74,72.84,30.11,70.32,0.77,12.34,48.8,223.0,Poor
Jodhpur,2019-01-18,115.12,248.76,89.75,37.1,85.14,1.02,14.13,55.1,249.0,Poor
Jodhpur,2019-01-19,140.59,283.77,147.0,28.55,127.81,1.2,16.82,35.84,284.0,Poor
Jodhpur,2019-01-20,135.18,234.61,127.81,34.44,125.43,0.84,12.38,61.57,235.0,Poor
Jodhpur,2019-01-21,89.54,193.67,67.74,36.06,69.33,0.75,9.79,38.78,194.0,Moderate
Jodhpur,2019-01-22,34.89,83.14,52.09,36.71,62.08,1.16,8.24,40.96,83.0,Satisfactory
Jodhpur,2019-01-23,59.47,137.83,43.47,31.42,53.21,1.13,9.35,40.01,138.0,Moderate
Jodhpur,2019-01-24,63.91,132.84,44.83,36.19,53.58,1.17,9.0,39.62,133.0,Moderate
Jodhpur,2019-01-25,54.24,119.6,38.1,34.23,48.69,1.03,8.53,49.47,120.0,Moderate
Jodhpur,2019-01-26,55.86,119.53,37.15,44.25,56.45,1.1,9.71,47.72,120.0,Moderate
Jodhpur,2019-01-27,59.32,127.42,40.94,45.09,58.32,1.59,9.73,51.71,127.0,Moderate
Jodhpur,2019-01-28,73.27,148.24,57.28,35.06,69.52,1.42,7.87,46.25,148.0,Moderate
Jodhpur,2019-01-29,77.6,180.7,64.16,44.67,74.17,1.23,10.0,43.34,181.0,Moderate
Jodhpur,2019-01-30,104.47,208.67,80.53,37.2,85.95,1.44,13.43,42.0,209.0,Poor
Jodhpur,2019-01-31,93.86,165.59,52.03,35.04,62.5,0.99,13.77,41.74,166.0,Moderate
Jodhpur,2019-02-01,63.32,116.02,47.96,33.72,57.27,1.12,10.61,44.84,116.0,Moderate
Jodhpur,2019-02-02,83.02,165.79,51.04,35.25,52.16,1.93,10.31,39.21,166.0,Moderate
Jodhpur,2019-02-03,83.3,153.41,65.12,29.49,67.93,1.12,8.17,44.42,153.0,Moderate
Jodhpur,2019-02-04,103.01,189.64,64.34,36.1,69.84,1.39,10.66,39.0,190.0,Moderate
Jodhpur,2019-02-05,107.6,199.62,96.47,30.91,93.23,1.09,10.22,39.5,200.0,Moderate
Jodhpur,2019-02-06,64.06,127.86,54.18,33.42,62.29,1.21,11.44,46.79,128.0,Moderate
Jodhpur,2019-02-07,95.08,257.06,27.45,32.55,41.86,1.03,12.69,52.47,257.0,Poor
Jodhpur,2019-02-08,150.06,365.12,33.49,38.76,54.1,1.07,11.43,51.43,365.0,Very Poor
Jodhpur,2019-02-09,59.89,138.65,26.08,31.62,35.4,1.0,11.36,37.45,139.0,Moderate
Jodhpur,2019-02-10,63.08,125.47,36.76,38.67,56.21,1.33,10.6,44.65,125.0,Moderate
Jodhpur,2019-02-11,65.61,143.68,37.73,27.82,47.88,0.92,10.71,43.89,144.0,Moderate
Jodhpur,2019-02-12,74.34,162.3,45.15,32.46,54.54,1.21,11.52,54.15,162.0,Moderate
Jodhpur,2019-02-13,76.98,156.76,50.6,32.39,58.96,1.0,13.15,71.81,157.0,Moderate
Jodhpur,2019-02-14,79.44,168.35,55.97,24.52,57.23,1.2,11.76,62.76,168.0,Moderate
Jodhpur,2019-02-15,68.69,178.74,37.15,33.61,45.18,1.26,18.18,57.06,179.0,Moderate
Jodhpur,2019-02-16,42.1,94.24,30.6,39.07,48.63,1.28,13.57,57.12,94.0,Satisfactory
Jodhpur,2019-02-17,63.84,130.75,45.75,34.97,57.77,1.71,13.96,47.82,131.0,Moderate
Jodhpur,2019-02-18,82.3,204.51,31.2,28.88,27.34,0.52,21.28,47.54,205.0,Poor
Jodhpur,2019-02-19,67.44,140.89,49.73,36.73,63.35,0.95,14.43,43.41,141.0,Moderate
Jodhpur,2019-02-20,49.9,113.08,41.64,21.29,46.82,1.04,9.97,38.36,113.0,Moderate
Jodhpur,2019-02-21,51.72,108.34,35.63,26.74,54.89,1.03,9.79,36.96,108.0,Moderate
Jodhpur,2019-02-22,29.78,61.17,17.53,32.38,32.96,0.94,8.45,64.76,65.0,Satisfactory
Jodhpur,2019-02-23,39.12,85.58,7.84,30.86,22.5,1.14,9.03,63.3,86.0,Satisfactory
Jodhpur,2019-02-24,55.5,107.49,8.36,30.58,25.36,1.04,10.46,53.36,107.0,Moderate
Jodhpur,2019-02-25,56.63,126.17,10.31,29.78,25.83,1.18,9.18,37.64,126.0,Moderate
Jodhpur,2019-02-26,59.97,128.42,11.32,25.49,26.77,0.88,10.57,34.97,128.0,Moderate
Jodhpur,2019-02-27,46.59,96.94,9.12,41.4,27.24,1.01,11.19,50.94,97.0,Satisfactory
Jodhpur,2019-02-28,62.74,122.84,5.39,30.79,22.62,1.24,9.7,28.09,123.0,Moderate
Jodhpur,2019-03-01,59.11,123.05,3.48,29.14,20.12,1.09,8.87,35.26,123.0,Moderate
Jodhpur,2019-03-02,52.39,120.9,5.57,25.17,18.95,1.38,13.63,55.51,121.0,Moderate
Jodhpur,2019-03-03,50.86,111.17,6.52,23.88,19.34,1.03,8.24,49.68,111.0,Moderate
