City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Delhi,2015-07-07,52.2,78.64,12.97,51.7,109.52,42.09,1.34,7.82,53.72,175.0,Moderate
Delhi,2015-07-08,67.92,127.38,11.17,52.69,131.9,42.84,1.17,7.94,53.94,217.0,Poor
Delhi,2015-07-09,65.95,128.93,25.82,53.39,152.12,48.61,1.4,7.86,42.58,234.0,Poor
Delhi,2015-07-10,47.68,95.1,26.94,46.71,173.98,53.64,1.26,8.97,35.79,188.0,Moderate
Delhi,2015-07-11,29.08,41.31,31.49,51.39,254.8,42.6,7.23,8.61,54.03,253.0,Poor
Delhi,2015-07-12,32.29,34.16,12.34,32.77,117.79,48.01,1.27,7.15,40.41,198.0,Moderate
Delhi,2015-07-13,36.68,54.36,12.21,37.71,105.59,41.83,1.3,8.11,37.7,148.0,Moderate
Delhi,2015-07-14,44.48,112.83,13.94,43.46,94.25,49.32,1.3,8.04,46.71,141.0,Moderate
Delhi,2015-07-15,63.79,243.97,30.37,38.05,89.67,44.18,1.07,9.62,52.2,218.0,Poor
Delhi,2015-07-16,77.2,244.69,22.06,36.72,102.35,31.83,1.02,10.29,72.44,268.0,Poor
Delhi,2015-07-17,77.99,148.95,13.99,42.07,128.36,40.17,1.88,12.46,61.43,232.0,Poor
Delhi,2015-07-18,71.11,148.87,24.83,48.79,149.07,42.26,1.84,10.77,56.32,204.0,Poor
Delhi,2015-07-19,67.39,144.11,23.65,52.87,155.27,42.68,1.28,10.4,59.05,220.0,Poor
Delhi,2015-07-20,49.58,83.22,16.89,62.37,196.68,41.37,1.24,10.17,61.55,223.0,Poor
Delhi,2015-07-21,40.97,78.76,12.25,46.3,151.32,38.36,1.14,12.19,46.98,218.0,Poor
Delhi,2015-07-22,38.97,85.89,19.43,41.41,132.19,36.49,2.73,20.43,44.49,165.0,Moderate
Delhi,2015-07-23,34.02,81.25,11.59,39.98,116.55,33.95,2.42,16.71,49.72,155.0,Moderate
Delhi,2015-07-24,46.13,94.49,9.1,43.99,146.4,37.38,0.98,16.01,47.11,154.0,Moderate
Delhi,2015-07-25,46.01,97.0,10.2,42.86,141.1,37.05,1.0,15.58,45.9,184.0,Moderate
Delhi,2015-07-26,29.81,86.01,8.06,30.66,106.81,33.05,0.81,15.09,40.73,150.0,Moderate
Delhi,2015-07-27,22.82,53.28,10.02,33.21,113.43,30.92,0.83,12.69,36.65,125.0,Moderate
Delhi,2015-07-28,24.69,51.98,10.03,40.25,127.68,28.99,0.74,7.61,38.49,160.0,Moderate
Delhi,2015-07-29,29.04,56.7,12.18,35.69,126.64,28.56,0.66,9.68,35.89,142.0,Moderate
